"","iPSC","NPC","Fetal_replicating","Fetal_quiescent","OPC","Neurons","Astrocytes","Oligodendrocytes","Microglia","Endothelial"
"LBPSEMA4BRAIN176",-1.61477073189627e-18,1.42177490534188e-19,4.00753136765853e-17,0.0191307007239261,1.18379049947559e-17,0.456752590773211,0.228516499277525,0.191981611319845,0.00368712847876594,0.0999314694267277
"LBPSEMA4BRAIN178",-1.38498870346189e-17,-3.28208186179459e-18,-1.84430320101702e-17,6.45795491371557e-19,-6.8994745769222e-19,0.333429812329466,0.225158635372045,0.337101222214251,0.0748311410864333,0.0294791889978049
"LBPSEMA4BRAIN180",-5.40309678868861e-18,-3.2120388404294e-18,1.78885505379335e-17,7.52122026371212e-19,-2.68728309358435e-19,0.428800140542286,0.26926416447639,0.091607920856162,0.052857820324476,0.157469953800685
"LBPSEMA4BRAIN183",-1.39209333213284e-17,2.23870732467243e-18,3.77707364693334e-18,0.0129404877632026,9.95276718652051e-19,0.475753322260083,0.185578221269496,0.132321516251827,0.0331118214425619,0.160294631012829
"LBPSEMA4BRAIN184",-3.09561858662377e-17,-5.24093730331783e-18,-1.02138982148965e-17,2.55690478195905e-18,0.0755795941034388,0.0162719237890397,0.222409904504536,0.436284584960605,0.0483781252406088,0.201075867401772
"LBPSEMA4BRAIN186",-4.18806671130824e-18,-4.46139812131207e-18,-5.38223061039656e-18,5.98851005309034e-19,-1.29755906172581e-18,0.362445304209157,0.234859854898689,0.35233673396444,0.0364349667118823,0.0139231402158311
"LBPSEMA4BRAIN187",-1.04341133411471e-17,-5.05959467554214e-18,-1.22509823296752e-17,0.000418522224869833,0.0203852717336593,0.376688318744019,0.31441778361771,0.260469540421201,0.00806788591986887,0.019552677338671
"LBPSEMA4BRAIN191",-1.42954142145188e-17,-6.05000257405322e-18,-1.56930659215105e-17,-5.46233217447977e-19,2.48178779211858e-18,0.394242557363639,0.238323619257024,0.255959253047427,0.0493528581381802,0.0621217121937301
"LBPSEMA4BRAIN192",-1.69622151249449e-17,-4.54346064081801e-18,3.03974540858954e-17,0.0241317629169332,0.0157092366892751,0.441397266902475,0.289492123352109,0.216918959065891,2.40104806529727e-20,0.0123506510733171
"LBPSEMA4BRAIN193",-7.38856313477943e-18,-1.76602086677673e-18,-3.06216687480115e-17,-5.74753670167109e-19,2.79705541750214e-17,0.389713191097301,0.197757905629528,0.272580636799317,0.0443169643939431,0.0956313020799111
"LBPSEMA4BRAIN194",-1.28603078077596e-17,-3.91800575275374e-19,1.99045856009186e-17,3.54964356599294e-19,3.32076425723145e-18,0.00940596458910669,0.242693406577545,0.436574012176541,0.228432797889614,0.0828938187671938
"LBPSEMA4BRAIN195",2.46980609533011e-18,2.3684515955249e-19,4.45580857978028e-17,4.9387351598104e-20,-1.67335826181037e-18,0.370999147872973,0.241471747468566,0.35526134137274,0.0308962146964677,0.00137154858925275
"LBPSEMA4BRAIN198",-7.9213291832258e-18,5.03298836662856e-18,1.87588474024059e-17,2.36908422137332e-19,1.18593632608076e-18,0.36231769228989,0.246579145316383,0.352544720347164,0.0372791324988367,0.00127930954772695
"LBPSEMA4BRAIN199",-3.84052096303066e-18,0.0206930307174998,-2.3526865205534e-17,-1.31829312035856e-17,-4.33930309291311e-18,-2.75071573033735e-18,0.251758649609359,0.49765243530589,0.187066916733568,0.0428289676336839
"LBPSEMA4BRAIN200",-1.93719435147216e-18,1.63856201196577e-18,1.26917338588619e-17,2.86245241810072e-19,1.43616154483032e-17,0.164079737132468,0.267451374053093,0.443381922622579,0.103813979753409,0.0212729864384516
"LBPSEMA4BRAIN201",2.64792644794246e-18,-2.16651648872031e-18,-3.22980525016671e-17,-2.97260171403831e-19,1.61072221044941e-17,0.359269270163187,0.277069627456716,0.317036743572911,0.000649939911069596,0.0459744188961161
"LBPSEMA4BRAIN202",1.42729881338097e-18,-6.22578145582517e-18,-2.8613248367871e-17,0.0200951053463147,0.0096759515045632,0.441834645820503,0.286109926529564,0.199235039415935,0.00779143048286492,0.0352579009002552
"LBPSEMA4BRAIN203",-1.98209483655535e-17,-5.06581036234947e-18,-1.65783271794526e-17,0.014283950154646,0.0369476606731292,0.494518241335002,0.247160752354944,0.154104768603474,0.013778485435157,0.0392061414436476
"LBPSEMA4BRAIN204",-1.01581260121326e-17,-1.5345836800383e-18,2.1074880609128e-17,-5.60588073438118e-19,1.32813705272517e-17,0.111309166902518,0.225817730183233,0.456052731834615,0.17015035517751,0.0366700159021253
"LBPSEMA4BRAIN205",6.77702028656172e-18,-5.15168993902713e-19,1.62685200412039e-17,-2.65806888492338e-18,2.17932103442079e-17,0.153388398132408,0.298394733932956,0.408958585971389,0.107554213846186,0.0317040681170603
"LBPSEMA4BRAIN206",6.64752478216869e-19,2.06929166101515e-18,1.62464937776498e-17,-7.19501531176216e-19,-2.14803882208173e-18,0.338987118861324,0.298156905686439,0.25584346787168,0.0239080419738117,0.0831044656067446
"LBPSEMA4BRAIN208",-6.22493574346991e-18,-3.91006667538777e-18,1.78523538671799e-17,-1.26038246883994e-18,1.50171298106521e-17,0.319301938302457,0.234794012641918,0.381864293362346,0.0376577110563104,0.0263820446369695
"LBPSEMA4BRAIN209",-1.91440518233622e-17,5.90454115711466e-18,-1.6564511823214e-17,-4.28458736278155e-19,-3.03031332999001e-18,0.395406718059982,0.213128730642553,0.202002077643255,0.0939548545789644,0.0955076190752462
"LBPSEMA4BRAIN210",-1.73348178911328e-17,6.61491748248247e-19,1.13545498930007e-17,0.00452713544543537,-1.93115603015805e-18,0.417954618839832,0.235174803927945,0.310809553031757,0.0182178978588238,0.0133159908962073
"LBPSEMA4BRAIN213",-5.21796839621182e-18,3.81341797019316e-20,1.31683662831143e-17,-1.65933227723054e-18,1.74664757524937e-18,0.0543087720608763,0.245829379972335,0.488680113144069,0.137280792414229,0.0739009424084913
"LBPSEMA4BRAIN214",-8.49818042566997e-18,2.89579301911128e-18,3.26370037217956e-17,-1.59178660791901e-19,2.6639960421623e-18,0.356782346582328,0.243382696097847,0.35982297211846,0.0194054894560451,0.0206064957453194
"LBPSEMA4BRAIN215",-1.06193515288554e-17,5.35061522294972e-19,-2.77397164975012e-17,8.74815317337657e-19,1.09044244216458e-17,0.0389475622636251,0.241524976376564,0.428781988775694,0.16849296638945,0.122252506194668
"LBPSEMA4BRAIN217",-1.47769504856004e-18,-1.04834372082424e-18,-3.07330018572408e-18,6.62517439068966e-19,1.3300673452515e-19,0.0861779529938422,0.256959404553506,0.472492826487275,0.143803410343828,0.0405664056215494
"LBPSEMA4BRAIN220",-2.4891743822203e-17,-7.47309901388615e-18,1.7823142966835e-17,-4.40540659338518e-19,-1.62115522959321e-19,0.45131754932852,0.236759479288168,0.185238626495917,0.0774468465936923,0.0492374982937032
"LBPSEMA4BRAIN221",-1.54548455774016e-17,3.06538515781911e-18,-7.27549798030906e-18,1.37036926656986e-18,1.37748573637899e-18,0.325295723317294,0.295697795852507,0.292250239362743,0.0274537381835246,0.0593025032839312
"LBPSEMA4BRAIN222",-6.64648535847358e-18,-3.35426396665484e-18,3.37196057361693e-19,-1.14431103543544e-19,-1.07104220618914e-19,0.442511350495049,0.227593424809735,0.281747716004702,0.0192369864192302,0.028910522271284
"LBPSEMA4BRAIN223",-8.52919468414205e-18,2.17560916720223e-18,1.43006756172897e-17,-2.44373418628006e-19,1.18533392586075e-17,0.322014690296938,0.243510439591261,0.345456970307862,0.0405975035846106,0.0484203962193286
"LBPSEMA4BRAIN224",-1.50696687521584e-17,-3.9599286001117e-18,2.84109543650246e-17,0.0294748484555174,1.12297457003957e-18,0.421515244806185,0.239214334130121,0.263625089393413,2.3966623165695e-17,0.0461704832147637
"LBPSEMA4BRAIN225",-1.8293729855279e-17,-4.21132861451034e-18,-1.50663807961568e-17,9.02049954995325e-19,1.99521858594047e-17,0.249925684719531,0.235369031988339,0.403322268612803,0.0980451322833244,0.0133378823960033
"LBPSEMA4BRAIN226",-7.67458498490027e-18,3.59970326631597e-18,4.14565292637052e-17,0.0112186241545792,1.60197416088152e-18,0.450866770029558,0.293611875146709,0.156764323101281,-1.95268581427887e-19,0.0875384075678722
"LBPSEMA4BRAIN227",-1.46462865884598e-17,3.64295000878973e-18,-4.16375979631225e-18,0.00226662533935688,-4.41044819288123e-19,0.430664368684008,0.214851438817399,0.167412980873114,0.106391235877307,0.0784133504088145
"LBPSEMA4BRAIN228",-5.6269158823205e-19,1.0910821753004e-17,1.97368368920213e-17,0.0282679254657647,-1.96967834457527e-18,0.48089959148244,0.239562765840236,0.16524389005776,1.42897101039296e-18,0.0860258271537995
"LBPSEMA4BRAIN230",-4.8649587656342e-18,-4.29752214804831e-19,3.19033777184935e-17,0.0146628116439197,0.000978523814693136,0.407742338910294,0.253859254253641,0.280848411584675,-2.25462207299678e-19,0.0419086597927772
"LBPSEMA4BRAIN231",-3.83408930090662e-18,-4.677495056744e-18,1.05824913134009e-17,-6.01199466983096e-19,1.35628967837452e-17,0.243954307242433,0.242402838105777,0.415872407520528,0.056502646479943,0.0412678006513181
"LBPSEMA4BRAIN233",-3.12602417431867e-17,-5.20694712361198e-18,-9.43274629582076e-18,-2.01288186401626e-18,0.00518729973432865,0.139746544371725,0.284245098682863,0.38203374901079,-2.36408209241905e-19,0.188787308200294
"LBPSEMA4BRAIN238",-2.48715790849447e-17,1.08629278781624e-18,1.36638630458464e-17,-7.0906219060336e-20,-3.09176158590156e-19,0.441522145439224,0.249754755883839,0.0658237308332136,0.0900740390470695,0.152825328796654
"LBPSEMA4BRAIN239",8.57166718175076e-18,-3.58986580946354e-18,-2.31403609912673e-17,-2.20761172018671e-18,7.87258507489433e-18,0.194381813469024,0.255612386296129,0.40920986569989,0.106980317679376,0.0338156168555811
"LBPSEMA4BRAIN242",8.96707633145504e-19,-7.24140763783015e-18,-2.05193734958187e-18,1.89206406724114e-18,-2.07534668892238e-18,0.329866073486039,0.210779599451446,0.214821941327963,0.125979374129023,0.11855301160553
"LBPSEMA4BRAIN243",-9.13450236861282e-18,2.40942613267994e-18,-4.63173303313715e-19,-6.85627037642372e-19,-5.61685591966539e-19,0.344910535706363,0.29066165855789,0.292732610537252,0.0219966640922884,0.0496985311062066
"LBPSEMA4BRAIN247",-4.43583662817368e-18,-4.62221405025319e-18,-1.23083526500609e-17,8.72989367483775e-19,1.96725317204369e-17,0.192555019970375,0.245411989925281,0.451823633735165,0.0927421881820872,0.0174671681870923
"LBPSEMA4BRAIN248",7.50051103788309e-18,6.42471912318898e-18,-2.4887459398818e-17,0.00958037739735557,1.99168131894953e-18,0.390072380582807,0.240889014481824,0.290733577903286,0.0284800228169294,0.0402446268177978
"LBPSEMA4BRAIN249",-9.32952951641197e-18,-2.63017083793341e-18,4.57955627487061e-17,0.0166515096703748,2.18282053756769e-19,0.442262308309097,0.182161690843633,0.244351767702548,0.0358558047058967,0.0787169187684499
"LBPSEMA4BRAIN250",-7.95299994175634e-18,-2.12219394710734e-18,3.34720010773652e-17,1.28385684974935e-18,1.52253840215607e-17,0.377165278917368,0.168042923484271,0.22431258747365,0.127586547339547,0.102892662785164
"LBPSEMA4BRAIN253",-1.552242614483e-17,1.99003220310548e-18,1.41731796085174e-17,0.0104006255019943,-1.5046252264741e-19,0.358807556770287,0.332082730979166,0.209961440075041,6.16768925284827e-21,0.0887476466735115
"LBPSEMA4BRAIN254",-2.53103468093231e-17,-1.3931064826996e-18,3.29206339186138e-17,4.26482863120267e-19,2.2577049209376e-19,0.427081553407011,0.280821568365714,0.243142699997173,0.0139024803266004,0.0350516979035023
"LBPSEMA4BRAIN255",-1.66584148002918e-17,-3.43498839529987e-18,-1.1249951466039e-17,7.36104938562667e-20,-4.88791592966808e-18,0.4263021728683,0.172400699928621,0.252802719451329,0.0993627488840905,0.0491316588676585
"LBPSEMA4BRAIN257",-3.55543456563969e-18,-1.84222250129945e-18,2.61321484291801e-17,-2.64210199519683e-19,1.50207269037782e-19,0.212180027125621,0.277585376850119,0.344313987778716,0.0541827193395306,0.111737888906013
"LBPSEMA4BRAIN258",5.41481542998397e-18,4.88317667861761e-18,1.44885318417964e-17,-3.22273237069848e-19,-1.5990969120515e-19,0.259795411675952,0.242600357642108,0.33323142352453,4.70005539807541e-18,0.16437280715741
"LBPSEMA4BRAIN259",-2.09296496195402e-19,-5.90803903219812e-20,-2.0093332641203e-17,-4.24130243819084e-18,-1.43797592953279e-18,0.0413618351420264,0.231661500440506,0.496107795951114,0.168184076954571,0.0626847915117828
"LBPSEMA4BRAIN260",-9.89321319527853e-18,-2.91306337102318e-18,3.19092739326358e-17,0.0200732717064815,2.45802522583843e-19,0.456472981720797,0.23913390086351,0.158587319455136,0.0488829440089848,0.0768495822450901
"LBPSEMA4BRAIN262",-1.28864247181675e-17,2.0020698510847e-18,2.63919502825204e-17,0.0054548735901966,1.00222399933663e-17,0.213125573586336,0.257095189206974,0.46868072194269,0.00878331784670485,0.0468603238270988
"LBPSEMA4BRAIN266",-9.40995610018504e-18,2.63453785591325e-18,-1.77351115970957e-17,0.0141836657389991,7.89021842655615e-18,0.424819446104523,0.272656777879292,0.250706371354801,-4.98126188498281e-19,0.0376337389223856
"LBPSEMA4BRAIN267",-8.58746555212526e-18,-3.52285891567179e-19,5.61305043056356e-18,1.4412741069096e-18,7.58738777163897e-18,0.0208371221081402,0.271061010910703,0.475986604425029,0.10902884545078,0.123086417105348
"LBPSEMA4BRAIN268",-1.6944062740849e-17,-2.90606323462342e-18,-8.43809459263559e-18,9.96545250872271e-19,-2.56144408551476e-18,0.287400651155672,0.253554780763491,0.361627885115029,0.0937405977425463,0.00367608522326152
"LBPSEMA4BRAIN269",-1.14188587875913e-17,4.90232640053683e-18,3.27518338529634e-17,0.00226331877553885,2.28009064721986e-18,0.354399091291447,0.2816746009572,0.329149681546895,0.0313753657460491,0.00113794168286965
"LBPSEMA4BRAIN270",-5.54227744670258e-18,-8.71027514334985e-19,1.91749636172601e-17,0.00113567673280986,1.240839186231e-18,0.393553318137879,0.241003340645955,0.318130122907677,0.00436952732075469,0.0418080142549243
"LBPSEMA4BRAIN271",-2.46278504818505e-18,-6.56834635827724e-19,-4.40648174659158e-18,-2.79074522072244e-19,1.54577435499063e-18,0.101954895897827,0.266023129785064,0.463802741633216,0.126569707319042,0.0416495253648507
"LBPSEMA4BRAIN272",4.40253555864706e-19,4.49734298053392e-18,2.12092627240123e-17,6.11385184422302e-19,0.0229165702672852,0.121033247206744,0.281195426790164,0.452113049199791,0.0163029266229895,0.106438779913026
"LBPSEMA4BRAIN273",-1.27962852545313e-17,8.81630281368337e-19,8.69393972945135e-18,0.00110987077259616,0.0381573876908175,0.371039287612475,0.265483901896071,0.134743847137934,0.0692002871061621,0.120265417783944
"LBPSEMA4BRAIN274",-7.56055935736331e-18,3.47567039678253e-18,3.20672593918173e-17,-5.47249220577216e-20,-6.21132527213381e-20,0.407184599716784,0.268239050270424,0.287938557703546,8.09626262801728e-20,0.0366377923092459
"LBPSEMA4BRAIN275",-1.40281848750976e-17,-3.06375592355065e-18,-1.45909455943964e-17,9.98710826311901e-19,0.00415255924680061,0.0896836266307155,0.264451139993627,0.441385543612001,0.055659110493994,0.144668020022861
"LBPSEMA4BRAIN276",-2.09634526101227e-17,-5.47439919762275e-18,-2.13642564742449e-17,7.24022143313409e-19,-3.3274740600987e-18,0.399002069491801,0.208844415514476,0.253056281651799,0.0773768529095085,0.0617203804324157
"LBPSEMA4BRAIN277",-2.13728044426489e-17,-2.36237692563085e-18,3.95021314885715e-17,-3.0009702185919e-21,9.38751824223199e-19,0.376370427498717,0.23510533706227,0.338530204031649,0.0124286392480512,0.0375653921593128
"LBPSEMA4BRAIN278",-1.72807630418607e-18,1.70240499365425e-18,5.18482415963001e-18,0.0102297147585412,-7.37786499507188e-19,0.458374210976833,0.258720261283819,0.236034560789243,0.00784439740305539,0.028796854788508
"LBPSEMA4BRAIN279",9.33015626973813e-18,0.0178363235405251,-1.05810577908766e-17,1.73393006459129e-18,-2.81896704883169e-19,0.0692275014374187,0.218702925981988,0.478337509789456,0.148576580483813,0.0673191587667993
"LBPSEMA4BRAIN280",-5.24835294451928e-18,-4.67019821955883e-18,-7.75333373312829e-18,0.0225402948274696,-2.36671208974101e-18,0.485196632337758,0.231983445178499,0.123998657949219,0.0372777893867601,0.0990031803202945
"LBPSEMA4BRAIN282",-9.23811646925814e-18,0.0154697133733964,-1.98143611795854e-17,2.21660605698383e-18,1.49304998216493e-18,0.036394696861792,0.253216402703985,0.520494807429628,0.112302719026328,0.0621216606048712
"LBPSEMA4BRAIN284",-1.70240234765917e-18,-5.10795072717599e-18,-9.11593707346869e-18,0.0090559618640156,0.0262953608898946,0.334588410178263,0.359653885258618,0.238984832468181,-3.5906307974749e-19,0.0314215493410282
"LBPSEMA4BRAIN285",-3.14390023329442e-17,4.17899081267439e-19,-1.40601118164187e-17,1.19380759203945e-21,-3.04364368868791e-18,0.349941009710751,0.260409399763085,0.187028876590733,0.0863828396949264,0.116237874240504
"LBPSEMA4BRAIN288",-8.59971051494842e-18,1.53630215990827e-18,-2.29648498647217e-17,0.0108165979903292,5.18987901043515e-18,0.449824176113251,0.245129953127222,0.24947102115437,-5.44188849567734e-19,0.044758251614828
"LBPSEMA4BRAIN289",-1.94033342695801e-17,4.93258158302039e-18,6.98080933258583e-18,-3.47702146764796e-19,-1.99883998716328e-19,0.375030369591507,0.267713974525336,0.325950694485268,0.0048151462104317,0.0264898151874568
"LBPSEMA4BRAIN290",-1.09748134491472e-17,2.51873728003996e-18,-1.35778805632225e-17,0.0257282928265417,2.14719496142344e-18,0.491918509618829,0.250033984130185,0.203305122525179,0.00628500304102596,0.0227290878582397
"LBPSEMA4BRAIN293",-1.20739165027994e-17,-1.1506333123662e-17,-1.0811301852239e-17,3.8092242603025e-18,-6.81532444147088e-19,0.199242636873773,0.193205094748981,0.316070709961868,0.192522462280508,0.0989590961348703
"LBPSEMA4BRAIN297",-1.12574561310386e-17,-1.83522147610218e-18,4.07633790806191e-17,4.15040504794113e-20,-2.61583545809982e-18,0.283110849735252,0.155965386602646,0.359748632553399,0.122913651525546,0.0782614795831575
"LBPSEMA4BRAIN299",-8.60449773233222e-19,-5.4628007969082e-18,3.39242717927849e-17,-2.95515993488583e-19,-3.2170237300963e-18,0.41279945710794,0.284472942343912,0.219295996845539,0.0354863885839603,0.0479452151186485
"LBPSEMA4BRAIN302",9.23479612869768e-20,-5.30622293474488e-19,-2.4932113027691e-17,-1.11164244702955e-18,4.10768833218627e-18,0.0509035401997565,0.271788393993227,0.443513142224709,0.138306627092527,0.0954882964897805
"LBPSEMA4BRAIN304",-1.30175048707476e-17,-1.92967728464622e-18,-4.76672356394614e-18,0.0150367163824516,5.42214802012746e-18,0.443330632205689,0.235609922887359,0.199088626407143,1.1310151659177e-18,0.106934102117357
"LBPSEMA4BRAIN308",-1.32527254253589e-17,0.0623657039871003,-1.03566694927216e-17,0.337348527225442,0.0892442934144313,0.362111203503886,0.124442301045612,-3.05568782052033e-18,5.55974059344709e-20,0.0244879708235281
"LBPSEMA4BRAIN312",2.63773406216827e-18,-2.57289046149866e-19,-1.60745782527363e-17,-6.70918277102861e-19,6.87472554880274e-18,0.114300872556936,0.267728830967768,0.473537971310002,0.0999838970299575,0.0444484281353368
"LBPSEMA4BRAIN313",-1.61235242671279e-18,2.68068715567752e-18,8.75564826815459e-18,5.79852921925653e-19,-6.77511322767627e-18,0.28570312205444,0.27327649517689,0.370717174600276,0.0443222390965391,0.0259809690718543
"LBPSEMA4BRAIN314",-2.27460454704902e-17,7.02195724105169e-18,8.08581345518574e-18,-3.28206824052348e-19,-2.36595315543262e-18,0.353553418106759,0.239565152950212,0.357407861612514,0.019067843473416,0.0304057238570991
"LBPSEMA4BRAIN315",-9.50787902284934e-18,-5.60576993370813e-18,-2.35750016840899e-17,0.00949710814765931,-2.36809383291683e-19,0.490302491282693,0.243172431098799,0.234319278345596,4.77802518927243e-06,0.0227039131000638
"LBPSEMA4BRAIN316",-3.43704959887069e-17,-6.43364214421463e-18,-1.42072392625247e-17,0.0118462795338678,-2.04458680741131e-19,0.398186010817728,0.20012114064988,0.313004391842226,0.0351799328724317,0.0416622442838681
"LBPSEMA4BRAIN317",-1.04398486468233e-17,-9.48692181400257e-19,-1.53358707734561e-17,-1.05632188575048e-19,9.64151932869846e-18,0.374328691271886,0.165389659990141,0.253048189206327,0.124613920762391,0.0826195387692544
"LBPSEMA4BRAIN318",-6.41044148215346e-18,-6.25360273229943e-19,-8.97637491115356e-19,2.0627869713106e-18,9.75164792878166e-18,0.095788779534254,0.255224422599718,0.4610497589147,0.129813517916462,0.0581235210348668
"LBPSEMA4BRAIN320",-2.05443175910071e-17,4.88127599282569e-18,-2.04315890886059e-17,2.57272445083349e-19,3.52082464393249e-19,0.289472234040762,0.314934789027432,0.252674531122472,0.0271951826649765,0.115723263144358
"LBPSEMA4BRAIN322",-2.10145839598425e-17,-8.21655790184831e-19,5.39302535637936e-17,0.00283176562792717,7.1410482115224e-19,0.414807409701217,0.216816187916722,0.272211136586484,0.00502160379211379,0.0883118963755362
"LBPSEMA4BRAIN323",-8.14112751346404e-18,-2.68117059090039e-18,-1.21394944759064e-17,6.90552643923507e-19,-3.44723672043674e-18,0.315630282840517,0.240882932025746,0.348883065952476,0.0413748551540354,0.0532288640272258
"LBPSEMA4BRAIN324",-2.17769342012587e-17,-3.70859371742875e-19,2.24013570741852e-17,0.017347368487664,0.00012333238532403,0.45721584740918,0.256116723079219,0.192337160835599,0.0424490537588528,0.0344105140441615
"LBPSEMA4BRAIN325",8.29297649261019e-18,3.53937887041643e-19,-2.53207777009979e-17,5.44073642498589e-19,5.40784537587782e-18,0.0387591879687729,0.239991847853554,0.496228636594303,0.154825277691247,0.0701950498921233
"LBPSEMA4BRAIN330",-1.48327991077398e-17,4.68473296748813e-18,-1.56898141122913e-17,0.00624188385760948,0.0184818937055631,0.490918601851841,0.292847022404312,0.041757261663711,0.1362009460728,0.0135523904441633
"LBPSEMA4BRAIN331",-1.23640721473401e-17,-6.99723623476452e-18,2.53689680133029e-18,1.65834091055547e-19,-2.00870100586831e-18,0.431175006366312,0.265673015597359,0.258445865850643,0.0119614632170876,0.0327446489685983
"LBPSEMA4BRAIN333",1.22302800835019e-17,9.17963129826372e-19,1.79428934154942e-17,1.41190801462431e-18,2.72576622971328e-17,0.351776741901758,0.251541160498138,0.19951620707107,0.0639515302351404,0.133214360293894
"LBPSEMA4BRAIN336",-2.37431416702581e-17,-2.56117900579408e-18,-1.52445441124062e-17,3.60232995987285e-20,-1.1691589244008e-19,0.392013521672077,0.287273589020319,0.256490944944276,3.70451658007614e-19,0.0642219443633276
"LBPSEMA4BRAIN338",-2.42397241595736e-17,-5.19489186789318e-18,1.60970656265525e-17,2.28692998782461e-18,2.51528943882733e-17,0.35176878141112,0.202157613249923,0.198730639961836,0.145550958716019,0.101792006661102
"LBPSEMA4BRAIN340",4.01611410622128e-18,-5.36186652539508e-19,-1.30582927354296e-17,-5.50612396710485e-19,7.71224067039527e-18,0.421265222722933,0.22089614846555,0.13449456739196,0.0976344507909495,0.125709610628607
"LBPSEMA4BRAIN341",-5.89688821116106e-18,0.0131460558461401,2.38368823708926e-17,-6.73209935945349e-19,2.52117647916693e-18,0.00143682716270634,0.240068987635265,0.494068509513892,0.166979262105422,0.0843003577365746
"LBPSEMA4BRAIN343",1.52963519288725e-17,-5.15427053823639e-19,-1.28145378549988e-17,-2.06286411117131e-20,1.27671963408128e-17,0.194402211553835,0.214541960285985,0.376879895009953,0.0769159770297548,0.137259956120472
"LBPSEMA4BRAIN345",6.01885356859387e-18,0.00800198034493951,-1.0237923127327e-18,-4.94004675186551e-18,1.90615460726418e-18,0.0064723591808583,0.275777347667447,0.503558052676042,0.0469806857960219,0.159209574334691
"LBPSEMA4BRAIN346",-2.2027551544234e-17,1.02434527209821e-18,-5.95181259941946e-18,0.013591178578283,-9.7466696705755e-19,0.465560194644743,0.216837930923751,0.181658735120851,0.0172468594195613,0.105105101312812
"LBPSEMA4BRAIN348",-2.46298978402327e-17,-1.30498450379034e-18,-8.31159152453595e-19,-1.11573415420337e-19,-2.16597526076793e-18,0.425726289668846,0.178858066897284,0.276810960279094,0.0667142075299133,0.0518904756248632
"LBPSEMA4BRAIN350",-4.6998367070995e-18,-9.82529378013885e-19,1.31664368068587e-17,-1.1926716003341e-18,9.60878319548819e-18,0.00718350828457268,0.247846880086668,0.491275891400096,0.181274097097949,0.0724196231307141
"LBPSEMA4BRAIN351",-4.81396690004372e-18,6.64114858885852e-18,-2.26250611582244e-17,0.0282952267227742,2.90562464422042e-18,0.484924755180342,0.20253453074165,0.231754102523502,1.63167820569042e-18,0.0524913848317318
"LBPSEMA4BRAIN352",-4.31582579724522e-18,2.71492855295189e-18,4.43650059911922e-17,1.44781784076015e-19,1.59191407513874e-18,0.40971817900681,0.274688984992058,0.26707112597401,-1.23474108289934e-18,0.0485217100271213
"LBPSEMA4BRAIN353",9.99027916407257e-18,0.0125095173312697,2.78609390696397e-17,1.52991396514136e-18,-1.37117971940864e-18,0.0789763985922754,0.256552221901071,0.503933861137014,0.118512120211882,0.0295158808264879
"LBPSEMA4BRAIN354",-1.37573615850526e-17,-4.11354126017027e-18,-6.7150766724746e-18,9.13371730877492e-19,2.41400613540769e-17,0.323928517859629,0.209369509868291,0.319715532082157,0.0611822400889561,0.0858042001009668
"LBPSEMA4BRAIN358",1.41258327500905e-17,2.16963255558065e-18,2.10301796478468e-17,0.00352004136313885,0.0142206670000096,0.462397183085564,0.225106648673013,0.141323765710106,0.0621081442781168,0.0913235498900519
"LBPSEMA4BRAIN360",-1.21970027330623e-17,0.0279473896113451,-3.39373874584902e-17,-6.60516282346276e-18,-4.31151927973263e-19,3.38468017935776e-19,0.231148346463326,0.471780699232531,0.160804602596506,0.108318962096292
"LBPSEMA4BRAIN361",-1.21362698880395e-17,-2.9289178766872e-19,3.81112395825981e-17,0.0201379011749488,2.32126143701636e-18,0.452193616352483,0.209831037830244,0.186303493513091,0.0302608077771459,0.101273143352088
"LBPSEMA4BRAIN362",-3.14306437675033e-18,1.27656646348107e-18,-2.54526439670437e-17,3.2175065141108e-19,1.95962580140468e-17,0.408765135951535,0.27158532217826,0.21592744713911,0.00633442820979942,0.0973876665212957
"LBPSEMA4BRAIN363",-4.89231715095951e-18,4.21940372209195e-18,-2.0991739942073e-17,0.0262004159015335,0.0212139034477916,0.458763521697496,0.254513810903,0.198742084076397,3.82176740839106e-20,0.0405662639737818
"LBPSEMA4BRAIN365",-2.70776811834814e-18,7.52959368719152e-19,2.1490203523015e-17,0.00240537271637452,9.6275251783247e-18,0.372767770925539,0.282462395749937,0.289679787230602,-3.21288624847196e-19,0.052684673377547
"LBPSEMA4BRAIN366",-8.52440638255541e-18,-2.30570060826727e-18,2.49118929994641e-18,-9.12906236206087e-19,1.79605191815414e-17,0.185220985073465,0.266753874330136,0.425110954652729,0.0985245265027755,0.0243896594408939
"LBPSEMA4BRAIN367",-2.63734457778295e-17,-5.19759777213024e-18,3.39715398753523e-17,-1.75381365889692e-19,2.44758272495035e-17,0.21822552435717,0.247254435865653,0.402778266521133,0.09558055348673,0.0361612197693147
"LBPSEMA4BRAIN368",7.59497682172633e-19,-6.47552373502447e-19,2.65228737849856e-18,7.34149722774366e-19,9.6111381379802e-18,0.163188310761201,0.236367880934301,0.451833659987345,0.0849850905327191,0.063625057784434
"LBPSEMA4BRAIN371",-1.49060670875923e-18,-1.72951943789464e-18,3.54722865203378e-17,-1.10456906168863e-18,-1.69400434823256e-18,0.375000933731221,0.315036942282822,0.256694351626878,0.0132567485561777,0.040011023802901
