"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"LBPSEMA4BRAIN249",-11.6438240496937,-3.25392834061826,-1.18316682646561,-2.23950703647738,-9.21175944080614,3.30879881717431,0.0539638588900335,1.63232162212347
"LBPSEMA4BRAIN250",-24.9647625192084,-1.0243988700549,2.7422455365476,-0.803411711551058,-2.17837723599159,-3.40860013829416,-0.435494769843802,1.5344366126077
"LBPSEMA4BRAIN253",22.0319481780755,7.81416350941306,6.29952908621024,-3.40220373191369,-4.51719259143495,-3.49766611820814,-1.69550188847782,-2.5513971204505
"LBPSEMA4BRAIN255",-13.5756963751456,-2.6792101867926,-0.0195005896050497,-3.438223103437,-3.98512304065955,1.84631258168147,2.4980083048397,-2.18551858768737
"LBPSEMA4BRAIN257",-4.45171185580744,7.48355498844424,-1.59774932441126,3.21108455055784,-9.08416052612167,-0.402787987088385,0.642563524117452,3.75070775369277
"LBPSEMA4BRAIN258",17.5987651894477,3.25123971411202,-11.0143154075047,-0.293947972040659,0.558480898906093,-1.35477013851195,1.33810050081018,-0.609194865479405
"LBPSEMA4BRAIN260",18.059057650179,-3.90063647478622,2.06677180131871,0.274665298857591,-3.7600202505034,2.93839940121966,-2.40508727336164,-2.47154918742803
"LBPSEMA4BRAIN262",-24.8839564472614,8.16448238598688,-1.50077407737242,1.3891542953181,-0.481427731968934,0.678540563777795,1.88674209420103,-1.03013882862608
"LBPSEMA4BRAIN267",-11.5880867940869,11.7402052174885,-5.0586376880946,9.5099164903169,1.92183765581543,-0.353366255868636,0.432156232664583,2.65648304384372
"LBPSEMA4BRAIN270",10.6083911208432,-1.58133097385129,-12.8481537397447,-2.79285458964902,4.99778581552667,0.296474325426597,-0.0490308503600873,-4.59446595797197
"LBPSEMA4BRAIN272",2.09848009547462,14.8356127517313,2.05437419875571,3.10086277995354,1.56848813386879,6.36802959763961,2.05628607016861,1.72334709958869
"LBPSEMA4BRAIN273",24.2910048391603,3.39255210476871,2.68719249113604,1.35499557462137,-2.67291616761792,-5.72183565764077,-1.6380324511732,-3.26813933804357
"LBPSEMA4BRAIN275",-11.2844605032141,16.6212699159313,-0.00282294225730598,9.0579178035926,-5.27316134392715,1.80895235244597,-3.18071976054337,-0.52457349086303
"LBPSEMA4BRAIN276",-4.88820712049888,-9.16241670703703,0.941590748064505,5.05709646657084,2.86190044643995,-4.19634926996972,0.500483552351212,0.52560928234662
"LBPSEMA4BRAIN280",10.2118565718818,-5.59347612463382,-1.32179312229445,2.98373119516833,-8.74353694106006,-1.06611880373666,-0.630592835187345,1.57576113212896
"LBPSEMA4BRAIN285",22.5974738877697,4.8312388761375,5.6053050238613,-4.40220234285811,0.378770833453257,0.835801043556707,-1.67499500416451,1.25646707944629
"LBPSEMA4BRAIN293",-19.3293983253077,1.0102437367309,2.32836929633214,2.67553695819986,0.809820567774114,-0.799361580672138,1.38154226753774,1.81460779352089
"LBPSEMA4BRAIN297",-33.5016887422778,1.2946037094129,1.52510067699855,-0.552296807403132,-4.45399372465364,-0.181276199645273,0.104294658444388,0.0390442750660711
"LBPSEMA4BRAIN304",14.5754637633528,-4.95766776094204,-4.34426699205095,1.37374711523213,-5.35785959231284,3.69606244191429,1.15833943502999,3.54030795270446
"LBPSEMA4BRAIN308",-0.842188663305475,-9.80507489793186,1.33689501915242,5.57171806118407,-0.121722015227275,5.12345206073951,3.79708703278632,-1.66165838553228
"LBPSEMA4BRAIN316",-19.3525949532039,-7.34011682165547,4.33175524160827,3.74706216613184,2.29763996255706,-1.91958582812517,-0.290319093373593,3.05004678753427
"LBPSEMA4BRAIN317",-9.57608241790626,-0.45795491859595,-9.77216521339607,-5.32910437540326,-2.18206932859192,4.97400051592117,-1.47578240570673,-3.69804118994327
"LBPSEMA4BRAIN320",19.5282147517231,6.3797457167369,6.25838872430194,-2.44205782856803,1.05342049197986,0.134512046557891,0.637981706058113,-0.743180303436161
"LBPSEMA4BRAIN322",9.5434944046327,-6.62515327516652,1.57045285176973,0.732162749656701,3.58150691879132,7.66007220713651,-3.02752943818847,4.20859622616978
"LBPSEMA4BRAIN324",15.7497830267933,-5.75589780285132,2.23362000959793,4.91254960413248,-1.6284013988706,2.49942159183578,-2.0457246226039,-5.26817357011323
"LBPSEMA4BRAIN330",-8.60989255321167,-0.352875975928331,3.13919705737371,-4.18091094289611,2.30318967079168,-5.60903910744735,2.2735046801537,-1.08292217502944
"LBPSEMA4BRAIN338",-31.4619190094059,-3.043142573267,4.23816435539589,-2.14824718080912,-0.970740626325046,-0.360158559953841,-0.190051273759487,1.69761620594061
"LBPSEMA4BRAIN340",-21.1529392172779,-0.696687270626154,-1.96976595578281,-4.71926566075141,4.56665082098509,-4.49726768999496,-5.77069476170569,0.814558170980353
"LBPSEMA4BRAIN343",-5.64626186723124,9.61755498931201,-4.38986049505526,6.00172005586636,-3.54556752629802,-6.80061828475953,0.134371184347555,-1.0209835034272
"LBPSEMA4BRAIN345",-28.9636641194785,11.2764237479478,-1.91822316615087,6.05312335427589,-0.799580901518465,-2.48548970494132,0.919549942970718,-0.744607116561549
"LBPSEMA4BRAIN346",9.37701401812064,-2.2330344357847,0.508673752086072,-2.61769150799175,-7.37724282770195,2.59369375922307,4.80118288393979,1.86227076404586
"LBPSEMA4BRAIN348",-5.6620226343973,-8.36344215948822,1.63698981110217,2.4458898681574,0.383527036691595,-1.06987377277286,2.87132007603043,-1.53367800818815
"LBPSEMA4BRAIN351",7.91840315669643,-7.62892830183278,-2.01954466284452,4.24660248123349,-8.78214323122177,0.895897022195863,-0.941883491147463,2.19567704122261
"LBPSEMA4BRAIN354",-19.68971549669,2.13959904130811,-1.00229238552902,1.02755851919086,-3.52661963243456,-1.24190926914333,-0.37190316293256,0.420365535983087
"LBPSEMA4BRAIN358",5.73404857466446,-9.44940049138116,-6.86145017308049,2.83078299073614,-0.30437066467339,-0.828497629501126,-3.84442069142165,1.19246039060969
"LBPSEMA4BRAIN361",1.25901268049319,-7.32120038339144,-1.96640031239846,-0.373851585715763,-1.64972209463455,3.64615154978453,-3.24899768936193,5.02188851498813
"LBPSEMA4BRAIN363",19.4245870849084,-3.22021166951328,5.45802065302107,0.670171416513047,0.929682537576062,3.37486403332586,0.829782493867297,-5.83414219037428
"LBPSEMA4BRAIN368",-18.8829151698293,5.32785943516892,-0.568417180328793,3.40543096044943,5.87532204712777,-1.44094680807034,3.03091370960176,0.624440258368619
"LBPSEMA4BRAIN372",-30.3023618241031,-0.82553497996524,2.42087692718046,-5.5842573110445,-0.478380461217867,-3.7949263503321,-1.1577724570976,-0.227962981180351
"LBPSEMA4BRAIN373",19.8435132594645,9.34036918778407,4.80700804015601,-7.52152511165693,1.57405737458796,1.32151488536253,-0.822483964183942,0.660575134206998
"LBPSEMA4BRAIN378",8.38309030206797,4.01631855234795,0.213901103740838,4.05581639783789,6.49353077142728,2.22704442328607,-2.80250341417223,-2.69804080251249
"LBPSEMA4BRAIN390",-24.9274914177625,13.1290263113164,0.915087013702804,4.7637407732694,-1.29799802023811,6.708156741072,-2.53174478461873,-5.18559186537747
"LBPSEMA4BRAIN392",28.8692025832662,7.86272920611367,-5.4122522790495,-5.08601425425475,-0.398503646713949,-7.06289981907376,2.09158687066801,5.23709882534589
"LBPSEMA4BRAIN393",5.96073690346417,-8.61615317413649,-0.7347492030545,-1.53968880096563,1.60602459236668,-0.509085081834763,2.38763954232589,0.362717324119796
"LBPSEMA4BRAIN396",44.7885500791455,-1.64488725011905,-4.20346663409441,-1.90240374114119,4.77160652731591,-1.52864863316495,14.0181980846167,-1.04767480152999
"LBPSEMA4BRAIN400",12.5045813873655,-7.36040696496571,3.24731799388053,1.43481218591533,-0.146197160349081,3.37199401842781,-1.40141810444043,-0.996870967884027
"LBPSEMA4BRAIN401",23.4565169793936,8.25280172466592,5.38131589773779,-0.369744546855891,-5.21711170910731,-5.33646757866279,-4.17225790355728,-4.97796575461374
"LBPSEMA4BRAIN402",16.9072648131056,-2.00686512084682,-0.74974279762604,5.02128740833313,-3.14085793971026,0.123157482844122,-2.0004885490575,0.0765592759818844
"LBPSEMA4BRAIN406",-14.1347242340822,3.31084194450126,-0.63239949910556,3.24386203605245,-4.09285866341866,3.77777393404261,2.9547011984038,1.73212928008627
"LBPSEMA4BRAIN407",10.0885791980401,-7.77759753401966,0.226011731550509,1.45766549549943,-4.40687192928447,0.560276688769796,2.14237016933835,2.08874871594765
"LBPSEMA4BRAIN409",-17.7308734786762,-3.61179069941514,6.46876070763348,-2.71928398853478,1.68633030103827,-2.47870637437988,-1.58129995938587,-0.809616837505589
"LBPSEMA4BRAIN412",-12.3662704991605,-6.65539597685379,0.431962657592049,0.149099922663211,2.96144763575944,-1.09568681662442,-3.32218479458991,4.05737205497916
"LBPSEMA4BRAIN413",27.1392950052653,-5.06899177820243,4.18337959287082,5.53622267653951,0.985698702923725,-0.155050078760839,-2.02967581127757,-5.97756922517352
"LBPSEMA4BRAIN418",-4.74713500060117,6.45536286770004,-12.6885179249522,3.93866540343089,3.35817994552301,2.52306596357834,-0.331127855342516,-2.7733016937778
"LBPSEMA4BRAIN420",17.1989683779285,-5.33779937759617,1.984419087091,2.20961787017652,-2.12627440762322,1.26784884293792,1.15309797518248,-1.7869408571011
"LBPSEMA4BRAIN423",-19.5794072658818,8.30147277315432,-0.394068783480113,9.3920303409087,5.82540836619656,-3.88783800577681,3.23416037073763,-1.81336593292091
"LBPSEMA4BRAIN425",-21.6840686157122,0.877409230029809,-8.11608929068606,-4.25118783247309,3.4073169260412,3.3824165174284,-4.48727912752385,0.314717732428966
"LBPSEMA4BRAIN427",-19.473085368476,11.4045426232618,-3.25497281449177,5.8739779383383,-4.03321511917764,-0.624957155431328,-0.291724805680373,0.876924499938443
"LBPSEMA4BRAIN429",-20.9143282311989,4.11041903938167,-8.32791394844134,-6.12433903788006,2.16123891956071,3.3804272166695,-2.58202768915542,-1.51194536809462
"LBPSEMA4BRAIN432",5.1930851962748,-6.31620978629624,1.67750583598308,-1.26650110539158,-2.95225615133029,8.27345950253153,5.00321464506296,1.02834450523157
"LBPSEMA4BRAIN437",-1.5182359894034,-2.17481343440911,-2.60452283816325,0.849943453330162,1.92266450066705,5.54116232294621,-0.634487741690534,4.15601833661256
"LBPSEMA4BRAIN439",28.2078145399211,3.45013308878098,4.54869624007977,-2.06148165833207,2.91617153753564,-4.64988436731004,-4.68892748024734,0.826796587741884
"LBPSEMA4BRAIN449",-3.36443944168264,0.601756856124864,2.7608343968095,-2.76691012658718,0.0703733158087539,0.6217509737038,3.19671374062372,3.69276710518275
"LBPSEMA4BRAIN450",7.62063549592548,-11.244547524569,-2.06552679415872,2.59452365048424,2.51150549318103,-0.689705214066185,-0.0164040083655377,0.143049397031936
"LBPSEMA4BRAIN451",-14.8109395731411,-4.19280575612043,1.08059510881973,-0.0145349040487834,2.26096168430688,-1.52453903716993,2.05667236537968,-0.888461076942354
"LBPSEMA4BRAIN457",-12.4832171235715,-3.89689260463184,-2.26069706606054,0.311433758912312,-8.80625499714407,-0.237030370737215,-0.679212702476766,-2.65314434131102
"LBPSEMA4BRAIN463",2.62332443216543,-8.20754262987419,-0.966040939476045,4.41893787104173,-1.6293931324247,2.06234775056994,1.20045149842889,1.76238004681759
"LBPSEMA4BRAIN464",0.00384932707070561,11.135059979767,4.26026721356125,-1.01312351661084,0.544054978769238,5.16358569745246,0.90224940845326,-0.014435101326604
"LBPSEMA4BRAIN469",14.6555017394079,-6.67266967529817,4.18640921902736,5.97329527245138,1.26920149921065,4.37674407438188,-1.80259685324009,-0.450295767714456
"LBPSEMA4BRAIN470",-29.3988209343,1.69372748597635,2.54420371237113,-2.21687775214949,2.27225864022386,-2.77796099762432,-0.599541461816265,0.503500507934996
"LBPSEMA4BRAIN471",36.6113201148935,4.63624108306002,5.20498150650451,0.487487186869462,-2.71345010678779,-2.57299196041612,-2.06863249879993,-1.76330748601104
"LBPSEMA4BRAIN472",-12.101695398258,-5.26805543796247,0.154656405994078,-1.24643440698108,0.00637800184225779,1.82855075713406,1.28701636727663,-0.195031450063218
"LBPSEMA4BRAIN473",10.2162085183248,-6.47412016583424,5.77089256304588,3.77570846103791,-0.915712592105316,4.72581048900414,-1.10940756081382,-1.23752057128372
"LBPSEMA4BRAIN474",13.2694316802951,6.67441844944702,3.93024561783521,0.447061242197725,-10.4954753613875,-3.05321933920281,-3.75269273316563,-2.19436594598672
"LBPSEMA4BRAIN477",-10.1421597710512,-9.19636826490522,2.02765367498471,-0.418369219794178,1.8108021158608,-3.13746113854917,0.877188018151433,-0.600517079124287
"LBPSEMA4BRAIN478",18.1174108009312,-7.24612276705237,3.1666648544114,6.22224450838022,6.68381388416223,2.06762160087461,-3.45125497153664,-2.63698154549437
"LBPSEMA4BRAIN479",-5.79611673766387,15.3772388427268,1.67359085648701,8.97029143935663,2.8240670533443,-0.556340828384286,-0.415146416558259,-4.80547993908802
"LBPSEMA4BRAIN480",6.93739536014503,-5.88100049425952,-7.15515855553863,0.361665030470712,2.41112700272916,3.18931277255004,0.299483949601448,-1.48756331753841
"LBPSEMA4BRAIN483",-20.2958485923045,3.12358992408042,-0.802049338695782,1.9432961941627,4.95615393172228,-2.11874532512122,-0.432462611882617,1.6252602552373
"LBPSEMA4BRAIN485",0.239128189763044,14.9807160318186,7.40312611466832,-8.65237896711391,2.00819208917983,3.10116879988032,-0.0783077938509959,0.145060772401833
"LBPSEMA4BRAIN489",-5.80573538098149,-5.46972408388698,-1.98646350002794,-3.04509074997165,3.97876683341002,-1.54700832224165,-0.00257463129893038,-0.0915626300269007
"LBPSEMA4BRAIN490",25.0484037337016,6.05463079819392,4.68247282740203,-2.80868934874375,-3.15099944103239,2.75865671937939,1.14598028135667,1.37266774923726
"LBPSEMA4BRAIN492",-17.6979253775363,-6.37595205444454,1.58279330844923,-2.24623956472864,-0.317768472335471,-2.58771676448186,0.964986306940369,-2.2487199227916
"LBPSEMA4BRAIN494",-0.0919169917019145,6.22167325606136,-9.50420392611772,2.26320294552881,3.63721229869738,3.20447130930567,1.79852166651126,0.663162758015058
"LBPSEMA4BRAIN514",-4.26197001310257,-0.199086087335877,-4.47636894779921,-0.12710972083131,-8.97238174160674,4.0333806973448,-3.18351713568903,3.77910991076883
"LBPSEMA4BRAIN518",17.6131806584844,-8.68724335854726,-1.2324434908687,4.69596697056875,1.59329522865607,0.192541203140453,1.68961921583323,2.13953356288755
"LBPSEMA4BRAIN519",-22.9778031670058,-1.95873632839564,2.93183825449096,-3.77496234966858,1.14416822031793,-4.36938814076095,0.797627679831251,-2.11320492796966
"LBPSEMA4BRAIN520",16.8206452756499,1.00905372903404,4.0062171441289,-1.27606578539788,-0.256898244260654,1.26401486575202,1.01956624916629,-3.45787091984238
"LBPSEMA4BRAIN522",40.7304126968047,4.87767402474925,-8.66375575277831,-0.955468021490258,2.70254328848812,-8.428029358644,5.0223331856585,3.70797300991016
"LBPSEMA4BRAIN526",-23.0419604997443,-7.306995546298,2.85505511711454,0.899319756134857,-0.150791791783567,-3.26609186070203,-1.9383881671387,0.141272537149119
"LBPSEMA4BRAIN529",-10.469331586441,-8.79082227601194,1.77338499749443,-1.92189823497197,1.88720252527389,-2.24540414047025,1.46563674984656,-1.30497029578666
"LBPSEMA4BRAIN530",-6.52815968089103,-2.96249711872137,2.03396601607454,1.34997006669402,-2.74350734210575,-0.0422368619203824,-0.000805415350597721,0.811882173126917
"LBPSEMA4BRAIN533",41.7627448083663,7.79953008362653,3.7534751944521,2.85727139756288,10.655656746125,-5.98488187531068,-0.969076143950536,3.09705260588783
"LBPSEMA4BRAIN535",21.3573376598679,11.7170701776631,-0.808682411576788,-8.81174926840905,-4.2927676057811,-0.0120754560406662,0.165518797443504,-4.56026115020579
"LBPSEMA4BRAIN537",7.5747809623058,-2.04676648597589,-0.738472687905428,6.44104829697986,-3.14133979911668,-7.42941874109926,-0.415573372517531,0.504739968877854
